location_id,city,state,season_year,crop_label,confidence_label,data_quality_flag,sensor_nitrogen,sensor_phosphorus,sensor_potassium,sensor_temperature,sensor_moisture,sensor_ec,sensor_ph,weather_temp_mean,weather_humidity_mean,weather_rainfall_mm,weather_sunshine_hrs,weather_wind_speed,lat,lon,altitude_m,organic_carbon_pct,irrigation_available,moisture_deficit,ec_stress_flag,month_sin,month_cos,soil_drainage_ordinal,drainage_class_encoded,agro_zone_encoded,soil_type_Alluvial,soil_type_Black (Regur),soil_type_Clay,soil_type_Laterite,soil_type_Red,soil_type_Sandy,soil_texture_Clay,soil_texture_Clay Loam,soil_texture_Gravelly Loam,soil_texture_Heavy Clay,soil_texture_Sand,soil_texture_Sandy Loam,soil_texture_Silt Loam,soil_texture_Silty Clay,is_season_Kharif,is_season_Rabi,is_season_Zaid,crop_label_encoded
MH-WST-05,Kolhapur,Maharashtra,2024,Sugarcane,high,clean,124.26,99.17,231.84,26.2,54.5,915.0,7.2,28.3,65.6,304.7,4.8,13.1,16.695,74.2333,569,0.55,1,24.03,0,-0.4999999999999997,-0.8660254037844388,6,3,12,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,21
MH-WST-05,Kolhapur,Maharashtra,2024,Rice,high,clean,101.4,67.64,118.19,22.4,57.7,1176.0,6.8,26.2,69.9,98.9,5.8,16.5,16.695,74.2333,569,0.55,1,47.81,0,-0.8660254037844385,-0.5000000000000004,6,3,12,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,17
MH-WST-05,Kolhapur,Maharashtra,2024,Rice,high,clean,145.87,61.1,145.31,28.2,57.4,1046.0,6.2,31.8,71.5,134.5,5.3,9.3,16.695,74.2333,569,0.55,1,43.949999999999996,0,1.2246467991473532e-16,-1.0,6,3,12,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,17
MH-WST-05,Kolhapur,Maharashtra,2024,Sugarcane,high,clean,172.25,101.88,174.49,25.6,66.4,884.0,7.4,31.8,68.4,214.6,5.5,10.4,16.695,74.2333,569,0.55,1,44.940000000000005,0,1.2246467991473532e-16,-1.0,6,3,12,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,21
MH-WST-05,Kolhapur,Maharashtra,2024,Sugarcane,high,clean,126.85,80.97,250.44,25.6,57.5,877.0,7.4,30.2,68.7,80.0,4.4,14.2,16.695,74.2333,569,0.55,1,49.5,0,-1.0,-1.8369701987210297e-16,6,3,12,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,21
MH-WST-05,Kolhapur,Maharashtra,2024,Sugarcane,high,clean,87.87,104.97,173.74,26.1,57.0,719.0,6.5,30.8,79.8,83.5,4.7,16.6,16.695,74.2333,569,0.55,1,48.65,0,-0.8660254037844386,0.5000000000000001,6,3,12,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,21
MH-WST-05,Kolhapur,Maharashtra,2024,Rice,high,clean,140.42,76.21,132.37,23.9,66.0,1165.0,6.3,26.3,70.8,202.0,4.4,8.1,16.695,74.2333,569,0.55,1,45.8,0,-0.8660254037844385,-0.5000000000000004,6,3,12,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,17
MH-WST-05,Kolhapur,Maharashtra,2024,Sugarcane,high,clean,189.75,103.38,230.26,25.6,48.2,957.0,6.4,29.9,74.0,119.7,5.4,12.5,16.695,74.2333,569,0.55,1,36.230000000000004,0,-1.0,-1.8369701987210297e-16,6,3,12,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,21
MH-WST-05,Kolhapur,Maharashtra,2024,Wheat,uncertain,clean,109.75,96.53,156.17,17.6,44.0,1696.0,6.5,20.0,42.6,1.6,8.5,9.3,16.695,74.2333,569,0.55,1,43.84,0,0.8660254037844386,0.5000000000000001,6,3,12,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,25
MH-WST-05,Kolhapur,Maharashtra,2024,Grape,uncertain,clean,86.73,95.16,193.02,14.6,58.4,1880.0,7.1,19.5,48.5,29.1,9.3,6.3,16.695,74.2333,569,0.55,1,55.489999999999995,0,0.49999999999999994,0.8660254037844387,6,3,12,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,6
MH-WST-05,Kolhapur,Maharashtra,2024,Wheat,uncertain,clean,93.79,81.04,105.61,13.9,51.8,1567.0,6.7,18.7,47.5,25.0,9.6,9.6,16.695,74.2333,569,0.55,1,49.3,0,0.49999999999999994,0.8660254037844387,6,3,12,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,25
MH-WST-05,Kolhapur,Maharashtra,2024,Grape,uncertain,clean,93.16,95.61,214.35,18.9,52.2,1923.0,6.7,23.5,53.9,13.2,7.0,8.6,16.695,74.2333,569,0.55,1,50.88,0,0.49999999999999994,0.8660254037844387,6,3,12,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,6
MH-WST-05,Kolhapur,Maharashtra,2024,Chickpea (Gram),uncertain,clean,23.08,45.42,107.89,21.7,41.9,2093.0,7.0,23.9,55.3,5.9,9.3,8.1,16.695,74.2333,569,0.55,1,41.309999999999995,0,0.49999999999999994,0.8660254037844387,6,3,12,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,3
MH-WST-05,Kolhapur,Maharashtra,2024,Grape,uncertain,clean,101.8,95.77,149.48,11.6,52.7,1581.0,6.6,17.3,40.5,25.7,8.8,11.2,16.695,74.2333,569,0.55,1,50.13,0,0.8660254037844386,0.5000000000000001,6,3,12,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,6
MH-WST-05,Kolhapur,Maharashtra,2024,Chickpea (Gram),uncertain,clean,26.0,53.84,104.29,13.4,41.1,2030.0,6.7,17.8,52.3,26.9,9.8,6.9,16.695,74.2333,569,0.55,1,38.410000000000004,0,0.49999999999999994,0.8660254037844387,6,3,12,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,3
MH-WST-05,Kolhapur,Maharashtra,2024,Chickpea (Gram),uncertain,clean,34.54,56.83,86.97,13.7,51.2,1982.0,7.9,19.1,57.5,9.2,8.7,11.0,16.695,74.2333,569,0.55,1,50.28,0,0.8660254037844386,0.5000000000000001,6,3,12,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,3
MH-WST-05,Kolhapur,Maharashtra,2024,Brinjal,uncertain,clean,89.69,70.18,135.42,30.2,49.1,1278.0,6.8,33.6,40.3,12.7,8.5,9.6,16.695,74.2333,569,0.55,1,47.83,0,0.49999999999999994,-0.8660254037844387,6,3,12,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,2
MH-WST-05,Kolhapur,Maharashtra,2024,Brinjal,uncertain,clean,123.34,61.15,120.12,35.7,56.1,1595.0,6.9,39.4,36.9,13.6,10.4,12.8,16.695,74.2333,569,0.55,1,54.74,0,0.49999999999999994,-0.8660254037844387,6,3,12,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,2
MH-WST-05,Kolhapur,Maharashtra,2024,Brinjal,uncertain,clean,117.75,77.17,147.92,24.8,48.5,1255.0,7.5,29.0,32.3,16.0,9.1,10.4,16.695,74.2333,569,0.55,1,46.9,0,0.8660254037844387,-0.4999999999999998,6,3,12,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,2
MH-WST-05,Kolhapur,Maharashtra,2024,Brinjal,uncertain,clean,133.48,74.49,144.53,27.0,57.9,1601.0,7.5,32.4,31.0,6.1,8.7,10.4,16.695,74.2333,569,0.55,1,57.29,0,1.0,6.123233995736766e-17,6,3,12,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,2
MH-WST-05,Kolhapur,Maharashtra,2025,Rice,high,clean,142.01,60.29,112.68,29.2,70.4,1063.0,6.6,30.8,70.6,307.3,6.1,10.6,16.695,74.2333,569,0.55,1,39.67,0,-1.0,-1.8369701987210297e-16,6,3,12,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,17
MH-WST-05,Kolhapur,Maharashtra,2025,Rice,high,clean,125.59,52.47,125.79,26.3,68.2,1096.0,7.2,30.1,84.2,253.7,6.9,16.7,16.695,74.2333,569,0.55,1,42.83,0,-0.8660254037844385,-0.5000000000000004,6,3,12,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,17
MH-WST-05,Kolhapur,Maharashtra,2025,Jowar (Kharif),uncertain,clean,97.6,37.35,84.51,27.1,49.2,1176.0,6.7,30.7,77.2,167.7,6.6,17.5,16.695,74.2333,569,0.55,1,32.43000000000001,0,-0.8660254037844386,0.5000000000000001,6,3,12,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,9
MH-WST-05,Kolhapur,Maharashtra,2025,Sugarcane,high,clean,246.64,94.45,116.51,25.3,61.2,781.0,7.7,28.2,66.0,250.4,4.7,8.3,16.695,74.2333,569,0.55,1,36.16,0,-0.8660254037844386,0.5000000000000001,6,3,12,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,21
MH-WST-05,Kolhapur,Maharashtra,2025,Sugarcane,high,clean,61.75,49.94,96.51,23.9,65.6,1152.0,7.2,27.2,66.2,286.1,5.1,12.8,16.695,74.2333,569,0.55,1,36.989999999999995,0,-0.8660254037844386,0.5000000000000001,6,3,12,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,21
MH-WST-05,Kolhapur,Maharashtra,2025,Sugarcane,uncertain,anomaly:high_ec,123.22,120.61,114.67,28.5,63.3,2570.0,6.4,31.0,67.1,250.5,5.1,15.7,16.695,74.2333,569,0.55,1,38.25,0,-0.8660254037844386,0.5000000000000001,6,3,12,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,21
MH-WST-05,Kolhapur,Maharashtra,2025,Rice,high,clean,108.55,72.9,111.43,28.1,59.8,896.0,6.7,29.7,82.2,302.7,6.8,12.0,16.695,74.2333,569,0.55,1,29.529999999999998,0,-0.8660254037844386,0.5000000000000001,6,3,12,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,17
MH-WST-05,Kolhapur,Maharashtra,2025,Rice,high,clean,147.31,66.91,113.34,25.6,49.2,788.0,7.1,29.7,67.0,183.0,5.3,9.5,16.695,74.2333,569,0.55,1,30.900000000000002,0,-1.0,-1.8369701987210297e-16,6,3,12,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,17
MH-WST-05,Kolhapur,Maharashtra,2025,Rice,high,clean,137.55,66.2,145.67,24.5,55.3,968.0,6.3,30.0,89.3,177.2,5.5,13.1,16.695,74.2333,569,0.55,1,37.58,0,-0.4999999999999997,-0.8660254037844388,6,3,12,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,17
MH-WST-05,Kolhapur,Maharashtra,2025,Sugarcane,high,clean,164.91,115.55,99.16,28.1,58.7,677.0,7.4,31.8,79.3,220.7,6.3,11.8,16.695,74.2333,569,0.55,1,36.63,0,-0.8660254037844386,0.5000000000000001,6,3,12,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,21
MH-WST-05,Kolhapur,Maharashtra,2025,Sugarcane,high,clean,144.64,58.91,146.79,24.9,60.5,1169.0,7.7,30.4,79.1,270.1,5.6,16.0,16.695,74.2333,569,0.55,1,33.489999999999995,0,-1.0,-1.8369701987210297e-16,6,3,12,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,21
MH-WST-05,Kolhapur,Maharashtra,2025,Sugarcane,high,clean,128.75,88.12,96.3,28.3,60.7,1083.0,7.3,31.7,68.4,183.9,4.5,16.0,16.695,74.2333,569,0.55,1,42.31,0,-0.4999999999999997,-0.8660254037844388,6,3,12,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,21
MH-WST-05,Kolhapur,Maharashtra,2025,Chickpea (Gram),uncertain,clean,48.45,49.46,119.2,21.5,51.4,1984.0,6.8,23.6,37.5,15.9,8.0,7.2,16.695,74.2333,569,0.55,1,49.809999999999995,0,-0.5000000000000004,0.8660254037844384,6,3,12,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,3
MH-WST-05,Kolhapur,Maharashtra,2025,Grape,uncertain,clean,111.64,76.28,184.44,20.2,58.1,2133.0,6.9,25.1,42.7,20.5,8.5,10.9,16.695,74.2333,569,0.55,1,56.050000000000004,0,0.49999999999999994,0.8660254037844387,6,3,12,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,6
MH-WST-05,Kolhapur,Maharashtra,2025,Chickpea (Gram),uncertain,clean,37.33,52.8,112.42,18.2,56.7,1795.0,7.4,20.8,45.7,4.9,7.4,9.3,16.695,74.2333,569,0.55,1,56.21,0,-0.5000000000000004,0.8660254037844384,6,3,12,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,3
MH-WST-05,Kolhapur,Maharashtra,2025,Grape,uncertain,clean,94.4,72.55,179.45,17.3,47.2,1984.0,7.0,20.3,37.3,8.0,9.0,8.6,16.695,74.2333,569,0.55,1,46.400000000000006,0,0.8660254037844386,0.5000000000000001,6,3,12,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,6
MH-WST-05,Kolhapur,Maharashtra,2025,Chickpea (Gram),uncertain,clean,41.01,53.16,108.67,16.1,47.3,1826.0,7.5,19.8,56.5,3.3,9.5,7.8,16.695,74.2333,569,0.55,1,46.97,0,-0.5000000000000004,0.8660254037844384,6,3,12,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,3
MH-WST-05,Kolhapur,Maharashtra,2025,Grape,uncertain,clean,125.47,91.46,237.39,15.3,51.2,1449.0,6.9,18.2,46.2,18.6,9.5,10.0,16.695,74.2333,569,0.55,1,49.34,0,0.49999999999999994,0.8660254037844387,6,3,12,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,6
MH-WST-05,Kolhapur,Maharashtra,2025,Grape,uncertain,clean,125.31,85.55,200.66,19.4,55.1,1276.0,6.7,23.0,36.4,19.4,9.7,9.3,16.695,74.2333,569,0.55,1,53.160000000000004,0,-0.5000000000000004,0.8660254037844384,6,3,12,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,6
MH-WST-05,Kolhapur,Maharashtra,2025,Wheat,uncertain,clean,118.2,111.57,119.05,17.6,53.5,1508.0,7.1,22.6,37.8,4.9,9.4,9.4,16.695,74.2333,569,0.55,1,53.01,0,0.49999999999999994,0.8660254037844387,6,3,12,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,25
MH-WST-05,Kolhapur,Maharashtra,2025,Brinjal,uncertain,clean,80.17,64.26,117.28,30.4,54.1,1355.0,6.9,34.1,40.5,17.9,9.1,11.0,16.695,74.2333,569,0.55,1,52.31,0,0.8660254037844387,-0.4999999999999998,6,3,12,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,2
MH-WST-05,Kolhapur,Maharashtra,2025,Brinjal,uncertain,clean,108.95,93.2,128.64,27.1,55.3,1290.0,7.2,32.3,27.2,15.2,9.0,10.1,16.695,74.2333,569,0.55,1,53.779999999999994,0,1.0,6.123233995736766e-17,6,3,12,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,2
MH-WST-05,Kolhapur,Maharashtra,2025,Brinjal,uncertain,clean,91.76,79.73,126.63,35.6,52.1,1716.0,7.2,39.2,37.1,18.0,9.7,12.5,16.695,74.2333,569,0.55,1,50.300000000000004,0,0.49999999999999994,-0.8660254037844387,6,3,12,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,2
MH-WST-05,Kolhapur,Maharashtra,2025,Brinjal,uncertain,clean,119.37,73.38,124.23,28.1,48.0,1430.0,7.0,30.9,26.7,9.5,10.7,11.2,16.695,74.2333,569,0.55,1,47.05,0,0.8660254037844387,-0.4999999999999998,6,3,12,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,2
MH-WST-06,Solapur,Maharashtra,2023,Sugarcane,high,clean,252.46,64.88,97.1,27.2,54.4,920.0,6.4,30.2,66.7,316.7,6.0,17.1,17.6599,75.9064,458,0.48,1,22.729999999999997,0,-0.8660254037844386,0.5000000000000001,6,2,12,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,21
MH-WST-06,Solapur,Maharashtra,2023,Sugarcane,high,clean,114.4,104.05,214.63,29.5,55.5,669.0,7.0,30.9,68.3,295.4,4.8,11.1,17.6599,75.9064,458,0.48,1,25.96,0,1.2246467991473532e-16,-1.0,6,2,12,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,21
MH-WST-06,Solapur,Maharashtra,2023,Sugarcane,high,clean,132.92,102.46,163.77,27.9,50.3,1226.0,7.1,30.3,76.5,100.1,4.4,10.9,17.6599,75.9064,458,0.48,1,40.29,0,-0.4999999999999997,-0.8660254037844388,6,2,12,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,21
MH-WST-06,Solapur,Maharashtra,2023,Rice,high,clean,129.99,62.47,131.89,24.1,62.1,1072.0,7.0,27.1,86.9,280.6,7.0,13.3,17.6599,75.9064,458,0.48,1,34.04,0,-0.8660254037844386,0.5000000000000001,6,2,12,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,17
MH-WST-06,Solapur,Maharashtra,2023,Rice,high,clean,128.4,60.12,140.94,22.6,50.3,894.0,6.9,26.4,87.6,185.6,4.5,17.9,17.6599,75.9064,458,0.48,1,31.74,0,-0.8660254037844385,-0.5000000000000004,6,2,12,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,17
MH-WST-06,Solapur,Maharashtra,2023,Rice,high,clean,122.62,66.69,137.3,23.5,59.0,730.0,6.7,26.2,89.5,187.0,6.4,15.5,17.6599,75.9064,458,0.48,1,40.3,0,-0.8660254037844386,0.5000000000000001,6,2,12,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,17
MH-WST-06,Solapur,Maharashtra,2023,Soybean,high,clean,97.77,54.52,93.51,24.8,54.3,831.0,7.3,26.2,84.1,109.3,4.3,11.1,17.6599,75.9064,458,0.48,1,43.37,0,-0.8660254037844385,-0.5000000000000004,6,2,12,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,20
MH-WST-06,Solapur,Maharashtra,2023,Rice,high,clean,114.03,64.28,126.5,25.2,61.2,857.0,6.0,27.4,88.5,119.9,5.5,15.5,17.6599,75.9064,458,0.48,1,49.21,0,-0.4999999999999997,-0.8660254037844388,6,2,12,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,17
MH-WST-06,Solapur,Maharashtra,2023,Soybean,medium,clean,98.33,68.37,91.66,30.7,64.5,836.0,7.3,31.2,73.2,270.6,6.3,15.3,17.6599,75.9064,458,0.48,1,37.44,0,-0.8660254037844385,-0.5000000000000004,6,2,12,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,20
MH-WST-06,Solapur,Maharashtra,2023,Maize,medium,clean,101.78,70.64,117.19,24.1,60.4,814.0,7.4,27.7,88.0,293.5,6.2,11.9,17.6599,75.9064,458,0.48,1,31.049999999999997,0,-0.8660254037844385,-0.5000000000000004,6,2,12,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,12
MH-WST-06,Solapur,Maharashtra,2023,Soybean,high,clean,62.64,63.7,55.92,27.8,53.1,1025.0,7.2,30.7,80.1,140.4,5.2,17.3,17.6599,75.9064,458,0.48,1,39.06,0,-0.4999999999999997,-0.8660254037844388,6,2,12,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,20
MH-WST-06,Solapur,Maharashtra,2023,Sugarcane,high,clean,215.84,105.33,239.11,28.9,63.3,1410.0,7.0,31.1,80.2,302.7,4.4,8.7,17.6599,75.9064,458,0.48,1,33.03,0,1.2246467991473532e-16,-1.0,6,2,12,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,21
MH-WST-06,Solapur,Maharashtra,2023,Onion,high,clean,131.99,80.71,122.94,23.0,51.9,1592.0,6.7,25.9,55.6,19.2,7.5,10.9,17.6599,75.9064,458,0.48,1,49.98,0,0.49999999999999994,0.8660254037844387,6,2,12,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,14
MH-WST-06,Solapur,Maharashtra,2023,Onion,high,clean,101.76,106.79,151.68,19.0,46.1,2182.0,7.0,20.8,52.0,28.3,9.3,7.3,17.6599,75.9064,458,0.48,1,43.27,0,-2.4492935982947064e-16,1.0,6,2,12,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,14
MH-WST-06,Solapur,Maharashtra,2023,Chickpea (Gram),medium,clean,39.86,53.27,96.17,19.4,49.1,1726.0,7.5,22.0,59.6,23.5,9.5,9.2,17.6599,75.9064,458,0.48,1,46.75,0,-0.5000000000000004,0.8660254037844384,6,2,12,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,3
MH-WST-06,Solapur,Maharashtra,2023,Grape,high,clean,107.99,83.37,201.93,12.7,45.1,1726.0,6.7,15.7,39.3,10.6,7.7,10.1,17.6599,75.9064,458,0.48,1,44.04,0,-2.4492935982947064e-16,1.0,6,2,12,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,6
MH-WST-06,Solapur,Maharashtra,2023,Grape,high,clean,108.13,87.12,196.66,17.0,54.9,2037.0,6.5,20.3,45.3,18.6,8.8,9.8,17.6599,75.9064,458,0.48,1,53.04,0,0.49999999999999994,0.8660254037844387,6,2,12,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,6
MH-WST-06,Solapur,Maharashtra,2023,Onion,high,clean,111.3,97.51,132.66,18.1,53.0,1432.0,6.8,22.2,51.1,11.9,7.0,10.8,17.6599,75.9064,458,0.48,1,51.81,0,0.8660254037844386,0.5000000000000001,6,2,12,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,14
MH-WST-06,Solapur,Maharashtra,2023,Grape,high,clean,98.66,76.55,189.24,14.4,52.7,1850.0,6.7,17.4,42.7,21.0,9.4,9.8,17.6599,75.9064,458,0.48,1,50.6,0,-2.4492935982947064e-16,1.0,6,2,12,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,6
MH-WST-06,Solapur,Maharashtra,2023,Onion,high,clean,99.25,69.5,109.17,19.4,55.0,1445.0,7.2,20.4,43.5,5.4,8.0,7.2,17.6599,75.9064,458,0.48,1,54.46,0,-0.5000000000000004,0.8660254037844384,6,2,12,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,14
MH-WST-06,Solapur,Maharashtra,2023,Brinjal,medium,clean,133.25,67.31,138.15,27.5,57.4,1806.0,6.9,29.9,22.9,5.6,8.2,9.6,17.6599,75.9064,458,0.48,1,56.839999999999996,0,1.0,6.123233995736766e-17,6,2,12,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,2
MH-WST-06,Solapur,Maharashtra,2023,Brinjal,medium,clean,122.12,67.81,136.88,34.9,55.6,1867.0,7.0,37.8,21.3,11.6,8.9,14.2,17.6599,75.9064,458,0.48,1,54.440000000000005,0,1.0,6.123233995736766e-17,6,2,12,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,2
MH-WST-06,Solapur,Maharashtra,2023,Brinjal,medium,clean,140.95,81.02,142.53,37.6,56.0,1323.0,6.7,39.8,40.1,2.1,10.0,8.7,17.6599,75.9064,458,0.48,1,55.79,0,1.0,6.123233995736766e-17,6,2,12,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,2
MH-WST-06,Solapur,Maharashtra,2023,Brinjal,medium,clean,68.83,83.05,128.52,36.5,42.8,1714.0,6.6,38.7,27.6,9.6,8.3,12.7,17.6599,75.9064,458,0.48,1,41.839999999999996,0,0.8660254037844387,-0.4999999999999998,6,2,12,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,2
MH-WST-06,Solapur,Maharashtra,2024,Jowar (Kharif),medium,clean,96.81,39.9,97.53,22.6,46.1,932.0,7.5,26.2,89.9,132.0,5.2,12.9,17.6599,75.9064,458,0.48,1,32.9,0,-0.4999999999999997,-0.8660254037844388,6,2,12,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,9
MH-WST-06,Solapur,Maharashtra,2024,Rice,high,clean,119.75,71.7,98.77,24.2,61.6,952.0,6.8,28.3,76.6,231.7,5.0,14.8,17.6599,75.9064,458,0.48,1,38.43,0,-0.4999999999999997,-0.8660254037844388,6,2,12,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,17
MH-WST-06,Solapur,Maharashtra,2024,Rice,uncertain,anomaly:marginal_ph,99.49,67.56,118.36,28.4,51.0,1162.0,6.8,31.3,87.7,94.3,5.3,10.8,17.6599,75.9064,458,0.48,1,41.57,0,-0.8660254037844385,-0.5000000000000004,6,2,12,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,17
MH-WST-06,Solapur,Maharashtra,2024,Sugarcane,high,clean,143.7,76.54,225.23,25.7,57.3,923.0,7.0,30.6,83.4,174.5,4.6,11.7,17.6599,75.9064,458,0.48,1,39.849999999999994,0,-0.4999999999999997,-0.8660254037844388,6,2,12,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,21
MH-WST-06,Solapur,Maharashtra,2024,Cotton,high,clean,148.75,79.86,204.84,21.9,52.5,984.0,7.1,27.4,67.3,94.8,5.6,11.5,17.6599,75.9064,458,0.48,1,43.019999999999996,0,-0.8660254037844386,0.5000000000000001,6,2,12,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,5
MH-WST-06,Solapur,Maharashtra,2024,Maize,medium,clean,164.31,67.08,138.89,26.3,57.1,862.0,7.5,31.7,66.0,237.9,4.8,12.9,17.6599,75.9064,458,0.48,1,33.31,0,1.2246467991473532e-16,-1.0,6,2,12,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,12
MH-WST-06,Solapur,Maharashtra,2024,Rice,high,clean,134.5,64.05,119.3,23.5,65.4,1118.0,6.3,28.6,81.1,171.4,4.5,15.4,17.6599,75.9064,458,0.48,1,48.260000000000005,0,1.2246467991473532e-16,-1.0,6,2,12,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,17
MH-WST-06,Solapur,Maharashtra,2024,Maize,medium,clean,143.15,52.52,150.7,28.1,63.4,716.0,6.9,28.4,72.4,312.7,6.5,12.4,17.6599,75.9064,458,0.48,1,32.129999999999995,0,-0.8660254037844386,0.5000000000000001,6,2,12,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,12
MH-WST-06,Solapur,Maharashtra,2024,Rice,high,clean,154.48,71.03,122.88,26.1,49.2,862.0,6.7,31.3,72.5,219.8,6.3,13.5,17.6599,75.9064,458,0.48,1,27.22,0,-0.8660254037844386,0.5000000000000001,6,2,12,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,17
MH-WST-06,Solapur,Maharashtra,2024,Jowar (Kharif),medium,clean,95.62,40.39,117.21,26.0,52.8,1052.0,6.6,27.6,72.1,276.1,4.0,12.4,17.6599,75.9064,458,0.48,1,25.189999999999994,0,-0.8660254037844385,-0.5000000000000004,6,2,12,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,9
MH-WST-06,Solapur,Maharashtra,2024,Rice,high,clean,118.85,63.81,126.21,24.1,59.1,961.0,6.8,27.2,71.8,323.1,6.3,11.4,17.6599,75.9064,458,0.48,1,26.79,0,-0.4999999999999997,-0.8660254037844388,6,2,12,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,17
